date,initial_leverage,common_factor_change,idiosyncratic_change,common_factor_component,idiosyncratic_component,market_leverage,reconstructed_market_leverage,reconstruction_error,common_factor_index,idiosyncratic_component_index,n_banks
2019-01-31,26.16177426,0.46453632,-0.07223212,-0.65653945,-1.80105277,23.70418204,23.70418204,-0.00000000,-0.13633520,-1.85675847,15
2019-02-01,26.16177426,0.11991694,0.01502553,-0.53662251,-1.78602724,23.83912452,23.83912452,-0.00000000,-0.11143357,-1.84126820,15
2019-02-04,26.16177426,0.26451001,0.00616354,-0.27211249,-1.77986369,24.10979808,24.10979808,-0.00000000,-0.05650614,-1.83491402,15
2019-02-05,26.16177426,-0.31128770,0.02196688,-0.58340019,-1.75789682,23.82047725,23.82047725,-0.00000000,-0.12114730,-1.81226772,15
2019-02-06,26.16177426,-0.23587757,0.01029018,-0.81927776,-1.74760664,23.59488987,23.59488987,-0.00000000,-0.17012899,-1.80165927,15
2019-02-07,26.16177426,0.65903944,-0.04641450,-0.16023832,-1.79402114,24.20751480,24.20751480,-0.00000000,-0.03327465,-1.84950935,15
2019-02-08,26.16177426,0.44195254,-0.00245866,0.28171422,-1.79647980,24.64700868,24.64700868,-0.00000000,0.05850001,-1.85204406,15
2019-02-11,26.16177426,-0.14820753,0.00407019,0.13350669,-1.79240962,24.50287134,24.50287134,-0.00000000,0.02772364,-1.84784798,15
2019-02-12,26.16177426,-0.26750554,0.00921391,-0.13399885,-1.78319571,24.24457970,24.24457970,-0.00000000,-0.02782584,-1.83834909,15
2019-02-13,26.16177426,-0.05632026,-0.03903717,-0.19031911,-1.82223288,24.14922227,24.14922227,-0.00000000,-0.03952115,-1.87859367,15
2019-02-14,26.16177426,0.27370223,0.00030762,0.08338312,-1.82192526,24.42323212,24.42323212,-0.00000000,0.01731511,-1.87827653,15
2019-02-15,26.16177426,-0.61094812,0.13248287,-0.52756500,-1.68944239,23.94476687,23.94476687,-0.00000000,-0.10955271,-1.74169603,15
2019-02-19,26.16177426,-0.11945907,-0.06405123,-0.64702407,-1.75349362,23.76125657,23.76125657,-0.00000000,-0.13435926,-1.80772833,15
2019-02-20,26.16177426,-0.15843960,-0.02095799,-0.80546367,-1.77445161,23.58185898,23.58185898,-0.00000000,-0.16726039,-1.82933455,15
2019-02-21,26.16177426,0.22434509,-0.02207135,-0.58111857,-1.79652296,23.78413272,23.78413272,-0.00000000,-0.12067350,-1.85208856,15
2019-02-22,26.16177426,-0.08925968,-0.00300087,-0.67037826,-1.79952383,23.69187217,23.69187217,-0.00000000,-0.13920892,-1.85518224,15
2019-02-25,26.16177426,-0.35347428,-0.12325742,-1.02385254,-1.92278126,23.21514046,23.21514046,-0.00000000,-0.21261043,-1.98225196,15
2019-02-26,26.16177426,0.02905256,0.03091367,-0.99479998,-1.89186759,23.27510669,23.27510669,-0.00000000,-0.20657746,-1.95038214,15
2019-02-27,26.16177426,-0.26478069,0.01406296,-1.25958067,-1.87780463,23.02438896,23.02438896,-0.00000000,-0.26156110,-1.93588423,15
2019-02-28,26.16177426,-0.14801975,0.02666900,-1.40760043,-1.85113563,22.90303820,22.90303820,-0.00000000,-0.29229847,-1.90839037,15
2019-03-01,26.16177426,-0.03511161,0.01442702,-1.44271203,-1.83670861,22.88235362,22.88235362,-0.00000000,-0.29958966,-1.89351713,15
2019-03-04,26.16177426,-0.03983232,-0.04890341,-1.48254435,-1.88561202,22.79361790,22.79361790,-0.00000000,-0.30786113,-1.94393309,15
2019-03-05,26.16177426,0.05926066,0.00210493,-1.42328369,-1.88350709,22.85498349,22.85498349,-0.00000000,-0.29555522,-1.94176306,15
2019-03-06,26.16177426,0.03474868,-0.01189079,-1.38853500,-1.89539788,22.87784138,22.87784138,-0.00000000,-0.28833940,-1.95402163,15
2019-03-07,26.16177426,0.53946816,-0.02271381,-0.84906684,-1.91811169,23.39459573,23.39459573,-0.00000000,-0.17631491,-1.97743797,15
2019-03-08,26.16177426,0.22990805,0.11475651,-0.61915879,-1.80335519,23.73926029,23.73926029,-0.00000000,-0.12857283,-1.85913210,15
2019-03-11,26.16177426,-0.39311253,-0.01769948,-1.01227132,-1.82105466,23.32844828,23.32844828,-0.00000000,-0.21020551,-1.87737901,15
2019-03-12,26.16177426,0.00883112,-0.05905050,-1.00344020,-1.88010517,23.27822889,23.27822889,-0.00000000,-0.20837166,-1.93825592,15
2019-03-13,26.16177426,-0.18973895,0.04667433,-1.19317916,-1.83343084,23.13516427,23.13516427,-0.00000000,-0.24777234,-1.89013797,15
2019-03-14,26.16177426,-0.05233164,-0.00539870,-1.24551080,-1.83882953,23.07743393,23.07743393,-0.00000000,-0.25863938,-1.89570365,15
2019-03-15,26.16177426,-0.16161152,-0.02157347,-1.40712232,-1.86040300,22.89424894,22.89424894,-0.00000000,-0.29219919,-1.91794437,15
2019-03-18,26.16177426,-0.35024416,-0.01201687,-1.75736648,-1.87241987,22.53198792,22.53198792,-0.00000000,-0.36492994,-1.93033291,15
2019-03-19,26.16177426,0.05965089,-0.02076550,-1.69771559,-1.89318537,22.57087331,22.57087331,-0.00000000,-0.35254300,-1.95174068,15
2019-03-20,26.16177426,0.35117623,0.02872769,-1.34653936,-1.86445767,22.95077723,22.95077723,-0.00000000,-0.27961870,-1.92212445,15
2019-03-21,26.16177426,0.29673544,0.03011637,-1.04980392,-1.83434130,23.27762904,23.27762904,-0.00000000,-0.21799943,-1.89107660,15
2019-03-22,26.16177426,0.74640701,-0.06850281,-0.30339691,-1.90284411,23.95553325,23.95553325,-0.00000000,-0.06300258,-1.96169816,15
2019-03-25,26.16177426,0.07203632,0.09538174,-0.23136059,-1.80746237,24.12295131,24.12295131,-0.00000000,-0.04804371,-1.86336631,15
2019-03-26,26.16177426,-0.04809410,0.00996535,-0.27945468,-1.79749702,24.08482256,24.08482256,-0.00000000,-0.05803080,-1.85309274,15
2019-03-27,26.16177426,-0.29282075,-0.00034470,-0.57227543,-1.79784172,23.79165711,23.79165711,-0.00000000,-0.11883716,-1.85344810,15
2019-03-28,26.16177426,0.11439723,0.00270450,-0.45787820,-1.79513723,23.90875884,23.90875884,-0.00000000,-0.09508174,-1.85065996,15
2019-03-29,26.16177426,-0.18471006,0.05528555,-0.64258826,-1.73985167,23.77933433,23.77933433,-0.00000000,-0.13343813,-1.79366445,15
2019-04-01,26.16177426,-0.51320626,-0.03278458,-1.15579452,-1.77263625,23.23334349,23.23334349,-0.00000000,-0.24000914,-1.82746304,15
2019-04-02,26.16177426,-0.16552984,0.03184446,-1.32132436,-1.74079179,23.09965811,23.09965811,-0.00000000,-0.27438262,-1.79463364,15
2019-04-03,26.16177426,-0.24600076,-0.00765109,-1.56732512,-1.74844288,22.84600626,22.84600626,-0.00000000,-0.32546647,-1.80252138,15
2019-04-04,26.16177426,-0.10237951,-0.01871980,-1.66970463,-1.76716267,22.72490696,22.72490696,-0.00000000,-0.34672632,-1.82182017,15
2019-04-05,26.16177426,0.11337078,0.00359788,-1.55633384,-1.76356479,22.84187563,22.84187563,-0.00000000,-0.32318405,-1.81811100,15
2019-04-08,26.16177426,0.01260148,-0.02485155,-1.54373236,-1.78841634,22.82962556,22.82962556,-0.00000000,-0.32056726,-1.84373120,15
2019-04-09,26.16177426,0.00667558,0.01333861,-1.53705678,-1.77507773,22.84963976,22.84963976,-0.00000000,-0.31918103,-1.82998003,15
2019-04-10,26.16177426,0.05679326,0.03856465,-1.48026352,-1.73651308,22.94499767,22.94499767,-0.00000000,-0.30738749,-1.79022259,15
2019-04-11,26.16177426,-0.24052522,0.04799031,-1.72078873,-1.68852277,22.75246276,22.75246276,-0.00000000,-0.35733431,-1.74074797,15
2019-04-12,26.16177426,-0.54997881,0.01748753,-2.27076754,-1.67103525,22.21997148,22.21997148,-0.00000000,-0.47154141,-1.72271956,15
2019-04-15,26.16177426,-0.07604635,0.01291865,-2.34681389,-1.65811659,22.15684378,22.15684378,-0.00000000,-0.48733299,-1.70940134,15
2019-04-16,26.16177426,-0.27549657,-0.12384938,-2.62231047,-1.78196597,21.75749783,21.75749783,-0.00000000,-0.54454186,-1.83708132,15
2019-04-17,26.16177426,-0.12196135,-0.04579551,-2.74427182,-1.82776148,21.58974096,21.58974096,-0.00000000,-0.56986802,-1.88429327,15
2019-04-18,26.16177426,-0.05227402,0.03390258,-2.79654583,-1.79385890,21.57136953,21.57136953,-0.00000000,-0.58072310,-1.84934210,15
2019-04-22,26.16177426,0.02328370,-0.00309972,-2.77326214,-1.79695862,21.59155350,21.59155350,-0.00000000,-0.57588807,-1.85253769,15
2019-04-23,26.16177426,0.26511700,0.01789374,-2.50814514,-1.77906488,21.87456424,21.87456424,-0.00000000,-0.52083460,-1.83409050,15
2019-04-24,26.16177426,0.27646977,0.00498942,-2.23167537,-1.77407546,22.15602343,22.15602343,-0.00000000,-0.46342364,-1.82894676,15
2019-04-25,26.16177426,0.06037904,0.02015369,-2.17129633,-1.75392177,22.23655616,22.23655616,-0.00000000,-0.45088549,-1.80816973,15
2019-04-26,26.16177426,-0.14005623,0.00686605,-2.31135256,-1.74705572,22.10336599,22.10336599,-0.00000000,-0.47996918,-1.80109131,15
2019-04-29,26.16177426,-0.32633600,-0.02021108,-2.63768855,-1.76726680,21.75681891,21.75681891,-0.00000000,-0.54773523,-1.82192751,15
2019-04-30,26.16177426,-0.00512025,0.05320465,-2.64280881,-1.71406215,21.80490331,21.80490331,-0.00000000,-0.54879849,-1.76707727,15
2019-05-01,26.16177426,0.00103847,0.00819576,-2.64177034,-1.70586639,21.81413753,21.81413753,-0.00000000,-0.54858284,-1.75862802,15
2019-05-02,26.16177426,-0.09357740,-0.00144677,-2.73534774,-1.70731316,21.71911336,21.71911336,-0.00000000,-0.56801487,-1.76011954,15
2019-05-03,26.16177426,-0.10703542,-0.01234773,-2.84238316,-1.71966089,21.59973021,21.59973021,-0.00000000,-0.59024155,-1.77284918,15
2019-05-06,26.16177426,0.15990647,0.09560404,-2.68247669,-1.62405685,21.85524073,21.85524073,-0.00000000,-0.55703581,-1.67428815,15
2019-05-07,26.16177426,0.44160961,-0.01619073,-2.24086708,-1.64024758,22.28065960,22.28065960,-0.00000000,-0.46533236,-1.69097965,15
2019-05-08,26.16177426,0.05702672,0.08050493,-2.18384036,-1.55974265,22.41819125,22.41819125,-0.00000000,-0.45349035,-1.60798474,15
2019-05-09,26.16177426,0.42409863,0.11252740,-1.75974173,-1.44721525,22.95481728,22.95481728,-0.00000000,-0.36542318,-1.49197693,15
2019-05-10,26.16177426,0.01497748,-0.01267660,-1.74476424,-1.45989185,22.95711817,22.95711817,-0.00000000,-0.36231300,-1.50504561,15
2019-05-13,26.16177426,0.44975736,-0.03552924,-1.29500689,-1.49542109,23.37134628,23.37134628,-0.00000000,-0.26891761,-1.54167375,15
2019-05-14,26.16177426,-0.19854559,0.07671878,-1.49355248,-1.41870231,23.24951947,23.24951947,-0.00000000,-0.31014704,-1.46258209,15
2019-05-15,26.16177426,0.18117542,-0.02446508,-1.31237706,-1.44316738,23.40622981,23.40622981,-0.00000000,-0.27252465,-1.48780386,15
2019-05-16,26.16177426,-0.29612078,-0.01029077,-1.60849784,-1.45345815,23.09981827,23.09981827,-0.00000000,-0.33401629,-1.49841291,15
2019-05-17,26.16177426,0.23619363,-0.00250044,-1.37230421,-1.45595859,23.33351146,23.33351146,-0.00000000,-0.28496896,-1.50099069,15
2019-05-20,26.16177426,0.22037482,-0.04505160,-1.15192939,-1.50101018,23.50883469,23.50883469,-0.00000000,-0.23920652,-1.54743571,15
2019-05-21,26.16177426,-0.18796240,-0.01967944,-1.33989179,-1.52068962,23.30119285,23.30119285,-0.00000000,-0.27823828,-1.56772382,15
2019-05-22,26.16177426,0.21143286,-0.01430799,-1.12845893,-1.53499761,23.49831772,23.49831772,-0.00000000,-0.23433271,-1.58247435,15
2019-05-23,26.16177426,0.37398305,0.11578380,-0.75447588,-1.41921382,23.98808457,23.98808457,-0.00000000,-0.15667241,-1.46310942,15
2019-05-24,26.16177426,0.10062496,-0.01793391,-0.65385092,-1.43714773,24.07077561,24.07077561,-0.00000000,-0.13577690,-1.48159802,15
2019-05-28,26.16177426,0.35737012,0.02961715,-0.29648080,-1.40753057,24.45776288,24.45776288,-0.00000000,-0.06156640,-1.45106482,15
2019-05-29,26.16177426,0.36127651,0.05167735,0.06479570,-1.35585322,24.87071674,24.87071674,-0.00000000,0.01345530,-1.39778911,15
2019-05-30,26.16177426,-0.06669441,-0.04210160,-0.00189871,-1.39795482,24.76192073,24.76192073,-0.00000000,-0.00039428,-1.44119289,15
2019-05-31,26.16177426,0.21946614,-0.01144594,0.21756743,-1.40940077,24.96994093,24.96994093,-0.00000000,0.04517946,-1.45299286,15
2019-06-03,26.16177426,0.06495357,0.00637982,0.28252100,-1.40302095,25.04127431,25.04127431,-0.00000000,0.05866754,-1.44641572,15
2019-06-04,26.16177426,-0.51686751,0.04058639,-0.23434651,-1.36243457,24.56499319,24.56499319,-0.00000000,-0.04866376,-1.40457401,15
2019-06-05,26.16177426,0.14683776,-0.02342496,-0.08750874,-1.38585953,24.68840599,24.68840599,-0.00000000,-0.01817183,-1.42872350,15
2019-06-06,26.16177426,0.14109900,-0.00948544,0.05359026,-1.39534496,24.82001956,24.82001956,-0.00000000,0.01112841,-1.43850231,15
2019-06-07,26.16177426,0.02864030,0.02001221,0.08223056,-1.37533275,24.86867207,24.86867207,-0.00000000,0.01707577,-1.41787113,15
2019-06-10,26.16177426,-0.30705946,-0.05705658,-0.22482891,-1.43238933,24.50455603,24.50455603,-0.00000000,-0.04668736,-1.47669244,15
2019-06-11,26.16177426,0.00048218,-0.07770961,-0.22434673,-1.51009894,24.42732859,24.42732859,-0.00000000,-0.04658723,-1.55680557,15
2019-06-12,26.16177426,0.32861443,0.02773909,0.10426770,-1.48235985,24.78368211,24.78368211,-0.00000000,0.02165195,-1.52820852,15
2019-06-13,26.16177426,0.06339989,-0.02004631,0.16766758,-1.50240615,24.82703569,24.82703569,-0.00000000,0.03481739,-1.54887485,15
2019-06-14,26.16177426,0.13002905,-0.00408821,0.29769663,-1.50649436,24.95297653,24.95297653,-0.00000000,0.06181887,-1.55308951,15
2019-06-17,26.16177426,0.00296501,-0.00723229,0.30066164,-1.51372665,24.94870925,24.94870925,-0.00000000,0.06243458,-1.56054549,15
2019-06-18,26.16177426,-0.37363667,-0.01790539,-0.07297503,-1.53163205,24.55716719,24.55716719,-0.00000000,-0.01515380,-1.57900469,15
2019-06-19,26.16177426,-0.25209684,-0.06126740,-0.32507187,-1.59289944,24.24380295,24.24380295,-0.00000000,-0.06750354,-1.64216706,15
2019-06-20,26.16177426,0.25140749,-0.02906331,-0.07366438,-1.62196275,24.46614714,24.46614714,-0.00000000,-0.01529694,-1.67212928,15
2019-06-21,26.16177426,-0.00527087,0.01262809,-0.07893524,-1.60933466,24.47350436,24.47350436,-0.00000000,-0.01639148,-1.65911060,15
2019-06-24,26.16177426,0.20387708,-0.03380330,0.12494184,-1.64313796,24.64357814,24.64357814,-0.00000000,0.02594508,-1.69395943,15
2019-06-25,26.16177426,0.12216937,0.18908344,0.24711121,-1.45405452,24.95483096,24.95483096,-0.00000000,0.05131444,-1.49902772,15
2019-06-26,26.16177426,-0.23575592,-0.01234144,0.01135529,-1.46639595,24.70673360,24.70673360,-0.00000000,0.00235801,-1.51175088,15
2019-06-27,26.16177426,-0.18359568,-0.05448547,-0.17224039,-1.52088142,24.46865245,24.46865245,-0.00000000,-0.03576697,-1.56792155,15
2019-06-28,26.16177426,-0.19840400,-0.01798041,-0.37064439,-1.53886183,24.25226804,24.25226804,-0.00000000,-0.07696701,-1.58645808,15
2019-07-01,26.16177426,0.04959998,0.08319565,-0.32104442,-1.45566617,24.38506367,24.38506367,-0.00000000,-0.06666721,-1.50068923,15
2019-07-02,26.16177426,0.05003957,0.06347453,-0.27100485,-1.39219164,24.49857777,24.49857777,-0.00000000,-0.05627613,-1.43525146,15
2019-07-03,26.16177426,-0.22884890,0.06931670,-0.49985375,-1.32287495,24.33904557,24.33904557,-0.00000000,-0.10379827,-1.36379083,15
2019-07-05,26.16177426,-0.27056053,0.04632179,-0.77041427,-1.27655316,24.11480683,24.11480683,-0.00000000,-0.15998213,-1.31603633,15
2019-07-08,26.16177426,0.20430361,0.03288739,-0.56611066,-1.24366577,24.35199783,24.35199783,-0.00000000,-0.11755700,-1.28213175,15
2019-07-09,26.16177426,0.08208787,0.03505856,-0.48402279,-1.20860720,24.46914427,24.46914427,-0.00000000,-0.10051086,-1.24598884,15
2019-07-10,26.16177426,-0.02650065,-0.01273404,-0.51052344,-1.22134124,24.42990958,24.42990958,-0.00000000,-0.10601391,-1.25911674,15
2019-07-11,26.16177426,0.00582266,-0.05268561,-0.50470078,-1.27402686,24.38304663,24.38304663,-0.00000000,-0.10480479,-1.31343189,15
2019-07-12,26.16177426,-0.06172931,-0.02118609,-0.56643009,-1.29521294,24.30013123,24.30013123,-0.00000000,-0.11762333,-1.33527326,15
2019-07-15,26.16177426,-0.03341375,0.01325081,-0.59984385,-1.28196213,24.27996829,24.27996829,-0.00000000,-0.12456194,-1.32161260,15
2019-07-16,26.16177426,-0.12380576,-0.00583227,-0.72364961,-1.28779440,24.15033026,24.15033026,-0.00000000,-0.15027111,-1.32762526,15
2019-07-17,26.16177426,0.23193182,0.00758051,-0.49171779,-1.28021389,24.38984258,24.38984258,-0.00000000,-0.10210878,-1.31981029,15
2019-07-18,26.16177426,0.02849576,0.02078095,-0.46322203,-1.25943294,24.43911930,24.43911930,-0.00000000,-0.09619143,-1.29838659,15
2019-07-19,26.16177426,0.09149829,-0.03353987,-0.37172374,-1.29297280,24.49707772,24.49707772,-0.00000000,-0.07719114,-1.33296383,15
2019-07-22,26.16177426,0.03111251,0.04707683,-0.34061122,-1.24589597,24.57526707,24.57526707,-0.00000000,-0.07073040,-1.28443093,15
2019-07-23,26.16177426,-0.40563535,0.00345124,-0.74624657,-1.24244474,24.17308296,24.17308296,-0.00000000,-0.15496353,-1.28087295,15
2019-07-24,26.16177426,0.03755232,-0.04893102,-0.70869425,-1.29137575,24.16170426,24.16170426,-0.00000000,-0.14716552,-1.33131738,15
2019-07-25,26.16177426,0.05991861,-0.01556984,-0.64877564,-1.30694559,24.20605304,24.20605304,-0.00000000,-0.13472298,-1.34736879,15
2019-07-26,26.16177426,-0.05690151,0.03251434,-0.70567715,-1.27443126,24.18166586,24.18166586,-0.00000000,-0.14653900,-1.31384880,15
2019-07-29,26.16177426,0.12463182,0.07420261,-0.58104533,-1.20022865,24.38050029,24.38050029,-0.00000000,-0.12065829,-1.23735114,15
2019-07-30,26.16177426,0.42888747,-0.03672966,-0.15215786,-1.23695830,24.77265811,24.77265811,-0.00000000,-0.03159669,-1.27521683,15
2019-07-31,26.16177426,-0.09165479,0.03911323,-0.24381265,-1.19784507,24.72011654,24.72011654,-0.00000000,-0.05062947,-1.23489384,15
2019-08-01,26.16177426,-0.29410876,0.07550721,-0.53792141,-1.12233786,24.50151500,24.50151500,-0.00000000,-0.11170330,-1.15705123,15
2019-08-02,26.16177426,0.71259674,0.04011509,0.17467533,-1.08222277,25.25422682,25.25422682,-0.00000000,0.03627260,-1.11569540,15
2019-08-05,26.16177426,0.39901674,0.07852239,0.57369207,-1.00370038,25.73176595,25.73176595,-0.00000000,0.11913133,-1.03474435,15
2019-08-06,26.16177426,0.03481990,0.04211572,0.60851196,-0.96158466,25.80870157,25.80870157,-0.00000000,0.12636194,-0.99132601,15
2019-08-07,26.16177426,0.20970030,0.00237375,0.81821226,-0.95921090,26.02077562,26.02077562,-0.00000000,0.16990773,-0.98887883,15
2019-08-08,26.16177426,-0.42615082,0.03314960,0.39206144,-0.92606130,25.62777441,25.62777441,-0.00000000,0.08141441,-0.95470393,15
2019-08-09,26.16177426,0.28322125,-0.01400101,0.67528269,-0.94006231,25.89699465,25.89699465,-0.00000000,0.14022737,-0.96913799,15
2019-08-12,26.16177426,0.41099959,-0.04105884,1.08628229,-0.98112115,26.26693540,26.26693540,-0.00000000,0.22557442,-1.01146675,15
2019-08-13,26.16177426,-0.32602483,0.09614776,0.76025746,-0.88497338,26.03705834,26.03705834,-0.00000000,0.15787300,-0.91234518,15
2019-08-14,26.16177426,0.66888751,-0.06029587,1.42914497,-0.94526925,26.64564999,26.64564999,-0.00000000,0.29677236,-0.97450598,15
2019-08-15,26.16177426,0.04940020,-0.07109239,1.47854517,-1.01636164,26.62395780,26.62395780,-0.00000000,0.30703067,-1.04779721,15
2019-08-16,26.16177426,-0.56533910,0.03335431,0.91320607,-0.98300733,26.09197300,26.09197300,-0.00000000,0.18963389,-1.01341127,15
2019-08-19,26.16177426,-0.19516519,-0.02692064,0.71804087,-1.00992797,25.86988717,25.86988717,-0.00000000,0.14910641,-1.04116455,15
2019-08-20,26.16177426,0.21290584,0.02512929,0.93094672,-0.98479868,26.10792230,26.10792230,-0.00000000,0.19331786,-1.01525803,15
2019-08-21,26.16177426,-0.05741149,-0.00658669,0.87353523,-0.99138536,26.04392413,26.04392413,-0.00000000,0.18139595,-1.02204844,15
2019-08-22,26.16177426,-0.19947063,0.01513999,0.67406461,-0.97624538,25.85959349,25.85959349,-0.00000000,0.13997442,-1.00644018,15
2019-08-23,26.16177426,0.36185698,-0.01885493,1.03592159,-0.99510030,26.20259555,26.20259555,-0.00000000,0.21511666,-1.02587827,15
2019-08-26,26.16177426,-0.15963248,0.05073188,0.87628911,-0.94436842,26.09369495,26.09369495,-0.00000000,0.18196781,-0.97357729,15
2019-08-27,26.16177426,0.16028677,-0.00570799,1.03657589,-0.95007641,26.24827374,26.24827374,-0.00000000,0.21525253,-0.97946182,15
2019-08-28,26.16177426,-0.05903298,-0.00054199,0.97754291,-0.95061840,26.18869877,26.18869877,-0.00000000,0.20299390,-0.98002057,15
2019-08-29,26.16177426,-0.37220672,0.04087215,0.60533618,-0.90974625,25.85736420,25.85736420,-0.00000000,0.12570246,-0.93788427,15
2019-08-30,26.16177426,-0.14071818,-0.05493271,0.46461800,-0.96467896,25.66171330,25.66171330,-0.00000000,0.09648131,-0.99451602,15
2019-09-03,26.16177426,0.13981828,0.03185620,0.60443628,-0.93282276,25.83338779,25.83338779,-0.00000000,0.12551559,-0.96167452,15
2019-09-04,26.16177426,-0.30243916,-0.10752832,0.30199713,-1.04035109,25.42342030,25.42342030,-0.00000000,0.06271190,-1.07252864,15
2019-09-05,26.16177426,-0.51188425,-0.05106098,-0.20988713,-1.09141207,24.86047507,24.86047507,-0.00000000,-0.04358459,-1.12516892,15
2019-09-06,26.16177426,-0.00300471,-0.03175354,-0.21289184,-1.12316560,24.82571682,24.82571682,-0.00000000,-0.04420854,-1.15790458,15
2019-09-09,26.16177426,-0.58308309,0.03811758,-0.79597493,-1.08504802,24.28075131,24.28075131,-0.00000000,-0.16528999,-1.11860804,15
2019-09-10,26.16177426,-0.38681059,0.05263234,-1.18278552,-1.03241568,23.94657306,23.94657306,-0.00000000,-0.24561402,-1.06434780,15
2019-09-11,26.16177426,0.01581117,-0.13089683,-1.16697435,-1.16331251,23.83148740,23.83148740,-0.00000000,-0.24233072,-1.19929321,15
