bank,ticker,period_end,total_assets,book_equity,currency,statement_frequency,source_document,source_url,source_page,notes
UBS Group,UBS,2022-06-30,1113193000000,57184000000,USD,quarterly_or_interim,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=6-K; filed=2022-07-26
UBS Group,UBS,2022-12-31,1104364000000,57218000000,USD,annual,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=20-F; filed=2025-03-17
UBS Group,UBS,2023-03-31,1053134000000,57106000000,USD,quarterly_or_interim,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=6-K; filed=2023-08-31
UBS Group,UBS,2023-06-30,1678780000000,86091000000,USD,quarterly_or_interim,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=6-K; filed=2023-08-31
UBS Group,UBS,2023-12-31,1716924000000,86156000000,USD,annual,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=20-F; filed=2026-03-09
UBS Group,UBS,2024-03-31,1606798000000,85283000000,USD,quarterly_or_interim,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=6-K; filed=2024-08-14
UBS Group,UBS,2024-06-30,1560976000000,84218000000,USD,quarterly_or_interim,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=6-K; filed=2024-08-14
UBS Group,UBS,2024-12-31,1565028000000,85574000000,USD,annual,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=20-F; filed=2026-03-09
UBS Group,UBS,2025-03-31,1543363000000,87590000000,USD,quarterly_or_interim,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=6-K; filed=2025-07-30
UBS Group,UBS,2025-06-30,1669991000000,89699000000,USD,quarterly_or_interim,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=6-K; filed=2025-07-30
UBS Group,UBS,2025-12-31,1617427000000,90484000000,USD,annual,SEC Company Facts; assets=ifrs-full:Assets; equity=ifrs-full:Equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001610520.json,,form=20-F; filed=2026-03-09
Wells Fargo,WFC,2008-12-31,1309639000000,99084000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2010-02-26
Wells Fargo,WFC,2009-06-30,1284176000000,114623000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2009-08-07
Wells Fargo,WFC,2009-09-30,1228625000000,122150000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2009-11-06
Wells Fargo,WFC,2009-12-31,1243646000000,111786000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2011-02-25
Wells Fargo,WFC,2010-03-31,1223630000000,116142000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2010-05-07
Wells Fargo,WFC,2010-06-30,1225862000000,119772000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2010-08-09
Wells Fargo,WFC,2010-09-30,1220784000000,123658000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2010-11-05
Wells Fargo,WFC,2010-12-31,1258128000000,126408000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2012-02-28
Wells Fargo,WFC,2011-03-31,1244666000000,133471000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2011-05-06
Wells Fargo,WFC,2011-06-30,1259734000000,136401000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2011-08-05
Wells Fargo,WFC,2011-09-30,1304945000000,137768000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2011-11-08
Wells Fargo,WFC,2011-12-31,1313867000000,140241000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2013-02-27
Wells Fargo,WFC,2012-03-31,1333799000000,145516000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2012-05-08
Wells Fargo,WFC,2012-06-30,1336204000000,148070000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2012-08-07
Wells Fargo,WFC,2012-09-30,1374715000000,154679000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2012-11-06
Wells Fargo,WFC,2012-12-31,1422968000000,157554000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2014-02-26
Wells Fargo,WFC,2013-03-31,1436634000000,162086000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2013-05-08
Wells Fargo,WFC,2013-06-30,1440563000000,162421000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2013-08-07
Wells Fargo,WFC,2013-09-30,1488055000000,167165000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2013-11-06
Wells Fargo,WFC,2013-12-31,1523502000000,170142000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2015-02-25
Wells Fargo,WFC,2014-03-31,1546707000000,175654000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2014-05-07
Wells Fargo,WFC,2014-06-30,1598874000000,180859000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2014-08-06
Wells Fargo,WFC,2014-09-30,1636855000000,182481000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2014-11-05
Wells Fargo,WFC,2014-12-31,1687155000000,184394000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2016-02-24
Wells Fargo,WFC,2015-03-31,1737737000000,188796000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2015-05-06
Wells Fargo,WFC,2015-06-30,1720617000000,189558000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2015-08-05
Wells Fargo,WFC,2015-09-30,1751265000000,193051000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2015-11-04
Wells Fargo,WFC,2015-12-31,1787632000000,192998000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2017-03-01
Wells Fargo,WFC,2016-03-31,1849182000000,197496000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2016-05-04
Wells Fargo,WFC,2016-06-30,1889235000000,201745000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2016-08-03
Wells Fargo,WFC,2016-09-30,1942124000000,203028000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2016-11-03
Wells Fargo,WFC,2016-12-31,1930115000000,199581000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2018-03-01
Wells Fargo,WFC,2017-03-31,1951564000000,201500000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2017-05-05
Wells Fargo,WFC,2017-06-30,1930871000000,205230000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2017-08-04
Wells Fargo,WFC,2017-09-30,1934939000000,205929000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2017-11-03
Wells Fargo,WFC,2017-12-31,1951757000000,206936000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2019-02-27
Wells Fargo,WFC,2018-03-31,1915388000000,204952000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2018-05-04
Wells Fargo,WFC,2018-06-30,1879700000000,205188000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2018-08-03
Wells Fargo,WFC,2018-09-30,1872981000000,198741000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2018-11-06
Wells Fargo,WFC,2018-12-31,1895883000000,196166000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2020-02-27
Wells Fargo,WFC,2019-03-31,1887792000000,197832000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2019-05-03
Wells Fargo,WFC,2019-06-30,1923388000000,199042000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2019-08-02
Wells Fargo,WFC,2019-09-30,1943950000000,193304000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2019-11-01
Wells Fargo,WFC,2019-12-31,1927555000000,187146000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2021-02-23
Wells Fargo,WFC,2020-03-31,1981349000000,182718000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2021-05-05
Wells Fargo,WFC,2020-06-30,1967048000000,179386000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2021-07-28
Wells Fargo,WFC,2020-09-30,1920399000000,181173000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2021-11-01
Wells Fargo,WFC,2020-12-31,1952911000000,184680000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2022-02-22
Wells Fargo,WFC,2021-03-31,1957264000000,187218000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2022-05-03
Wells Fargo,WFC,2021-06-30,1945996000000,191262000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2022-08-01
Wells Fargo,WFC,2021-09-30,1954901000000,189028000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2022-10-31
Wells Fargo,WFC,2021-12-31,1948068000000,187606000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2023-02-21
Wells Fargo,WFC,2022-03-31,1939709000000,179243000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2023-05-02
Wells Fargo,WFC,2022-06-30,1881141000000,177532000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2023-08-01
Wells Fargo,WFC,2022-09-30,1877719000000,176189000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2023-10-31
Wells Fargo,WFC,2022-12-31,1881020000000,180227000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2024-02-20
Wells Fargo,WFC,2023-03-31,1886400000000,181168000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2024-05-02
Wells Fargo,WFC,2023-06-30,1876320000000,180191000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2024-08-01
Wells Fargo,WFC,2023-09-30,1909261000000,180715000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2024-10-31
Wells Fargo,WFC,2023-12-31,1932468000000,185735000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2025-02-25
Wells Fargo,WFC,2024-03-31,1959153000000,180943000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2025-04-29
Wells Fargo,WFC,2024-06-30,1940073000000,176430000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2025-08-05
Wells Fargo,WFC,2024-09-30,1922125000000,183265000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2025-10-31
Wells Fargo,WFC,2024-12-31,1929845000000,179120000000,USD,annual,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-K; filed=2026-02-24
Wells Fargo,WFC,2025-03-31,1950311000000,181090000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2026-04-29
Wells Fargo,WFC,2025-06-30,1981269000000,181111000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2025-08-05
Wells Fargo,WFC,2025-09-30,2062926000000,181154000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2025-10-31
Wells Fargo,WFC,2025-12-31,2148631000000,181117000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2026-04-29
Wells Fargo,WFC,2026-03-31,2205752000000,178396000000,USD,quarterly_or_interim,SEC Company Facts; assets=us-gaap:Assets; equity=us-gaap:StockholdersEquity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072971.json,,form=10-Q; filed=2026-04-29
